date,STETH,WEETH,WBTC,WSTETH,WBETH,WETH,RETH,JITOSOL,CBBTC,SUSDE,RSETH,SUSDS,BNSOL,USDT,EZETH,JUPSOL,OSETH,MSOL,METH,USDS,DAI,LBTC,ETHX,CBETH
2023-02-21,8518937163.0,,24850633.0,86173517.0,,1223587079.0,680367958.0,,,,,,,147716.0,,,,,,,107583923.0,,,1821865262.0
2023-02-22,8433148902.0,,24713033.0,92781026.0,,1209154082.0,675576985.0,,,,,,,92121.0,,,,,,,107744435.0,,,1809929651.0
2023-02-23,8543493058.0,,24630217.0,99004830.0,,1216850790.0,680943026.0,,,,,,,2809057.0,,,,,,,107776262.0,,,1822813221.0
2023-02-24,8334585062.0,,23955634.0,90823111.0,,1184774993.0,668423782.0,,,,,,,1193088.0,,,,,,,107776262.0,,,1780080499.0
2023-02-25,8501429801.0,,24189196.0,96630969.0,,1172777486.0,663396708.0,,,,,,,1078655.0,,,,,,,107782894.0,,,1764303736.0
2023-02-26,8975443870.0,,24605056.0,103225290.0,,1205029856.0,683642921.0,,,,,,,875996.0,,,,,,,107782894.0,,,1817693967.0
2023-02-27,9157302947.0,,24859214.0,118770982.0,,1209611728.0,687293823.0,,,,,,,978012.0,,,,,,,107782894.0,,,1817717160.0
2023-02-28,9119343201.0,,25781031.0,117645637.0,,1188150727.0,676287632.0,,,,,,,1100648.0,,,,,,,107782894.0,,,1794992190.0
2023-03-01,9392012530.0,,27215811.0,118960796.0,,1217980282.0,697001144.0,,,,,,,592785.0,,,,,,,107782894.0,,,1842445325.0
2023-03-02,9357036499.0,,28988316.0,118988048.0,,1217483770.0,699537246.0,,,,,,,481794.0,,,,,,,107796947.0,,,1853069959.0
2023-03-03,8892671081.0,,24732636.0,113573284.0,,1153319074.0,665225453.0,,,,,,,532433.0,,,,,,,107796947.0,,,1758209276.0
2023-03-04,8893195751.0,,24801854.0,113258183.0,,1152099618.0,665181183.0,,,,,,,518795.0,,,,,,,107796947.0,,,1757035391.0
